event_id,shipment_reference,status,event_timestamp
1547c10e-2aa5-4b90-bac4-274787724958,TV-200050,created,2026-07-01T23:18:00Z
bac5f600-5361-453c-bf40-b0b030bc8c01,TV-200237,in_transit,2026-07-03T22:15:00Z
d86b66bd-3866-443e-afa0-0c60c0183cd1,TV-200133,in_transit,2026-07-04T16:06:00Z
32d0ce70-b97c-4290-aeaa-9f3f15099e95,TV-200127,created,2026-07-02T17:28:00Z
83754be3-d0e4-4ee5-ba86-aac9f30b150f,TV-200280,created,2026-07-05T11:05:00Z
47a46c89-d139-42de-b106-07258c282941,TV-200097,created,2026-07-06T07:43:00Z
0279ef86-7e4c-45be-96d5-fcd2395ad7da,TV-200092,picked_up,2026-07-05T04:08:00Z
0b0be594-ed89-4aad-8f3a-095aedfa61a3,TV-200116,delivered,2026-07-05T08:06:00Z
5dfc9d54-df94-49b2-abc0-5238c0a9daae,TV-200255,picked_up,2026-07-02T01:59:00Z
016ef286-9e85-4aec-9b7b-c2b33d551d1c,TV-200271,created,2026-07-04T09:49:00Z
0d20de5f-3ab5-49ab-a154-2a2d3779812d,TV-200163,picked_up,2026-07-06T15:32:00Z
0a3b0802-404b-42a8-a4e0-e2bf50332ff8,TV-200186,picked_up,2026-07-01T21:25:00Z
74881bd3-166c-477d-857f-f60ef8e7c453,TV-200248,created,2026-07-05T02:45:00Z
fe26c462-4d3f-46af-a213-6d710d0b944e,TV-200243,picked_up,2026-07-06T19:30:00Z
a6f15632-9166-43f9-80b7-6bb5a4ceec82,TV-200262,picked_up,2026-07-03T15:08:00Z
c40cf414-aec0-4295-9192-c31b1938fcd7,TV-200102,picked_up,2026-07-05T01:47:00Z
c8f5866a-8af7-4305-8300-ba22372e21fe,TV-200298,created,2026-07-06T09:40:00Z
e8b9aca6-b47b-418a-a404-345ccfa6524e,TV-200083,in_transit,2026-07-04T02:53:00Z
167e0b4c-e731-47bf-94e8-eff30f5bff24,TV-200066,created,2026-07-01T21:08:00Z
222463f0-d590-4a94-b74d-a67fb496697a,TV-200286,in_transit,2026-07-05T21:48:00Z
0fa0a460-239e-424a-a919-2f02ebc1f017,TV-200249,in_transit,2026-07-02T15:38:00Z
d8f5dc31-8066-4b97-904c-22929db6269a,TV-200118,created,2026-07-04T21:18:00Z
47cbc64c-ed94-4d14-835d-9193e1629932,TV-200182,in_transit,2026-07-05T17:47:00Z
b25fdc07-f2f9-408e-a33d-8206b48fa457,TV-200115,created,2026-07-02T22:01:00Z
3e52bd46-a03b-4ef8-9e47-b0b763e3deb1,TV-200200,picked_up,2026-07-06T00:47:00Z
8f306f4b-b942-4e4e-9b77-983c2673ea8f,TV-200154,in_transit,2026-07-04T14:19:00Z
f6076542-21e0-4f70-b5b1-4d094f106395,TV-200059,in_transit,2026-07-05T23:21:00Z
cb098eea-72b4-4765-a9e5-a955bcb3eb31,TV-200304,created,2026-07-03T18:57:00Z
ba528248-14b9-4c8a-9736-9d3249018495,TV-200126,picked_up,2026-07-05T08:11:00Z
a3432459-bc37-497b-8f2d-8ec9868b6980,TV-200273,picked_up,2026-07-02T01:41:00Z
2fd7581c-b611-4b72-bdc6-72c8cc779b32,TV-200160,created,2026-07-03T11:18:00Z
bdb52236-1019-48ed-8672-9ead17064969,TV-200110,created,2026-07-03T17:40:00Z
80e39bc4-9a6f-4d63-b98d-7a262dec4c94,TV-200071,created,2026-07-02T14:29:00Z
99e55c19-03bb-4d6f-873d-0bc8cd075200,TV-200212,created,2026-07-02T06:12:00Z
a983ad98-4702-4eb1-9868-961f41e37f2f,TV-200047,in_transit,2026-07-03T17:02:00Z
7a88e542-a350-49e5-9037-09d71c0c27b4,TV-200022,picked_up,2026-07-04T05:46:00Z
aca94ef8-155b-4faa-b72d-ee7db6bdf842,TV-200158,picked_up,2026-07-05T13:53:00Z
15d5cc82-cae5-4e03-9cbf-32bc913309f6,TV-200168,created,2026-07-04T18:41:00Z
7c085d24-dd2e-41b5-a8cc-1d62de6b64b0,TV-200273,created,2026-07-01T17:53:00Z
b05eb6e1-3b04-4d66-8237-ea7e87442877,TV-200282,in_transit,2026-07-02T20:01:00Z
7714be28-4c05-4db7-8598-3518d5050b61,TV-200139,in_transit,2026-07-02T12:33:00Z
36641f3c-a205-4483-b323-3963abc61300,TV-200052,created,2026-07-04T18:43:00Z
d56b6139-daeb-4165-86a7-da468086206b,TV-200230,in_transit,2026-07-04T16:34:00Z
4d0d9408-dad0-438f-b2c4-58d159dba9df,TV-200298,in_transit,2026-07-06T20:42:00Z
efb1a6d3-df73-42ce-809b-e89a8839f216,TV-200148,in_transit,2026-07-04T12:02:00Z
e7068920-55e8-47f4-b4ff-cdbc08655840,TV-200007,failed,2026-07-06T01:31:00Z
53c98084-543b-44a1-9d4a-a5cd7a60f681,TV-200065,in_transit,2026-07-03T07:16:00Z
4e017ff1-506e-4383-ab0f-5ca6a820706d,TV-200198,created,2026-07-02T20:53:00Z
73c271b6-3dbc-4171-8c28-b7510df1bd98,TV-200011,picked_up,2026-07-02T22:03:00Z
61de91b5-0cfa-492f-8647-6da501501954,TV-200082,created,2026-07-05T15:43:00Z
f3c6800f-4f40-4d5f-9e9d-48932e9826e4,TV-200051,created,2026-07-02T06:47:00Z
acf261db-6074-40d3-873c-7b230a6cb446,TV-200127,picked_up,2026-07-02T21:25:00Z
dcd62c90-1445-46d5-8226-d9699a6a51ee,TV-200175,in_transit,2026-07-04T07:30:00Z
8a111b18-9e79-4933-ac38-60659a1a8c6f,TV-200058,in_transit,2026-07-02T09:42:00Z
d9f1bbcc-7ffe-4d43-9d89-c7f0f0639d4c,TV-200160,in_transit,2026-07-03T16:29:00Z
7483708f-33a6-4168-8c4d-f8f5e73bf14d,TV-200305,picked_up,2026-07-05T13:45:00Z
7d2841a7-1257-4fde-a914-ec7d24f9e467,TV-200077,picked_up,2026-07-02T14:12:00Z
0b2cc002-a3cb-4495-abdd-31ff60ea2b5a,TV-200285,in_transit,2026-07-06T05:17:00Z
0436bedc-d0fd-43b5-8f56-31110a1f6166,TV-200195,created,2026-07-03T14:22:00Z
a9b145b4-064e-43ee-8efa-54cb5aec6583,TV-200249,delivered,2026-07-02T20:48:00Z
6c05dacb-8098-4043-81e5-275ccf80d552,TV-200275,failed,2026-07-04T06:17:00Z
05737aff-d349-4c3e-aa47-8ade94417b60,TV-200010,created,2026-07-05T02:56:00Z
6adb3620-10ce-4dd4-ab3a-39060c0869fb,TV-200226,picked_up,2026-07-02T07:59:00Z
1035cebe-21a0-4d6e-99c2-74b8caaf7f9c,TV-200222,created,2026-07-05T20:47:00Z
f4df1b51-f74f-47b5-b193-dbcd28edc356,TV-200248,in_transit,2026-07-05T15:08:00Z
661f623b-8f62-4d87-9192-6e9f925cea06,TV-200037,in_transit,2026-07-02T12:14:00Z
9b5eea64-e105-4002-b188-bd6bc674036c,TV-200112,picked_up,2026-07-04T17:09:00Z
2ebbd3ae-7e76-4f1d-83e1-4557380ebab0,TV-200277,created,2026-07-01T21:51:00Z
cfd4d0fe-9a57-467b-bd07-29dfa6995aab,TV-200007,created,2026-07-05T22:18:00Z
0d8c8fb9-f99a-46f0-8e5c-667510e006e2,TV-200159,picked_up,2026-07-06T09:46:00Z
e5532126-d870-4a25-a510-42b76da21848,TV-200201,delivered,2026-07-07T13:28:00Z
f3e9b360-66fa-497f-b384-cc2154c24079,TV-200188,delivered,2026-07-06T07:49:00Z
aea9c108-c50a-4914-a819-d01dd4da8b9f,TV-200163,in_transit,2026-07-07T01:07:00Z
5aff4006-67c8-4957-9cec-57f7ae5d79ab,TV-200178,in_transit,2026-07-06T08:50:00Z
9b8b2f12-264b-4381-adb9-f5ec4074ad63,TV-200208,created,2026-07-02T15:37:00Z
687736f4-2ad7-4cdd-ad00-a1142371243c,TV-200170,in_transit,2026-07-03T21:15:00Z
e680b014-5271-4831-9e9b-242537a9e93c,TV-200113,in_transit,2026-07-01T22:37:00Z
9dd4a476-a96d-47ed-bb02-417c3fb0f54d,TV-200199,picked_up,2026-07-01T21:40:00Z
b4a97fa9-1644-404e-a9e4-078927901524,TV-200102,in_transit,2026-07-05T03:10:00Z
b7531294-1e37-495d-a8c8-ae95ce97e58d,TV-200224,picked_up,2026-07-04T10:43:00Z
84659a03-bcd2-47dc-ac5e-db6f95f0d2e1,TV-200055,picked_up,2026-07-03T22:03:00Z
b5e09022-c683-4be6-881c-fe02a2bf417b,TV-200235,picked_up,2026-07-04T03:36:00Z
3fdce3e4-b1d3-45dc-a5bd-a815bcc38b8e,TV-200229,delivered,2026-07-05T23:41:00Z
9e4d3b85-d880-44b0-9aca-1db8bd1c03bb,TV-200048,picked_up,2026-07-06T13:24:00Z
8e8f1148-b13b-4cca-8825-cc42607b99bb,TV-200228,created,2026-07-04T21:54:00Z
2741864e-4083-41e0-b2f4-29bea6a6dbb7,TV-200203,in_transit,2026-07-06T10:01:00Z
7a74217f-b9e1-497c-adca-7d9448933c46,TV-200051,picked_up,2026-07-02T15:47:00Z
e3049a15-3d4d-4674-8c9f-3c1b95d86cad,TV-200153,delivered,2026-07-03T23:30:00Z
d6088126-39fd-4c6a-bbc0-2817d47123bf,TV-200261,picked_up,2026-07-04T21:06:00Z
0b9fe84e-b6c9-42c0-b261-8cbf6d2e0557,TV-200159,created,2026-07-06T07:53:00Z
728b6753-9d47-478e-8e8e-a69592aeae28,TV-200112,delivered,2026-07-04T22:48:00Z
c0b52f28-79de-4e77-8796-725c981452de,TV-200300,picked_up,2026-07-05T03:48:00Z
3002b18a-ba23-4e9c-ac2c-390d88a1206a,TV-200013,picked_up,2026-07-05T09:56:00Z
c2e7aae5-9e2c-4d79-8b08-46ef43d9ac52,TV-200216,in_transit,2026-07-05T07:11:00Z
e50c587b-a434-41d4-849b-37e7f19561fa,TV-200014,picked_up,2026-07-04T16:32:00Z
db39d2c9-024b-4e0e-a240-4cdfc1888479,TV-200167,delivered,2026-07-05T17:56:00Z
e2b73b3d-44db-475c-a826-432e340cb6b0,TV-200136,created,2026-07-03T07:02:00Z
84a43bf5-4f39-4d4f-ae67-a28587be52e6,TV-200171,created,2026-07-03T01:23:00Z
53c98084-543b-44a1-9d4a-a5cd7a60f681,TV-200065,in_transit,2026-07-03T07:16:00Z
6bc31675-4399-4f65-975f-d5edb9475e2f,TV-200068,created,2026-07-03T10:47:00Z
888055d3-ff42-4e0a-a423-b4f35a3a9905,TV-200238,in_transit,2026-07-02T14:02:00Z
4de37b56-df27-4b12-b596-757071d86fc5,TV-200216,delivered,2026-07-05T11:40:00Z
3bd286d0-1409-4496-9f0e-f15bd90671f4,TV-200187,picked_up,2026-07-04T02:07:00Z
c2da8929-2509-4c54-8f9c-fa483083eed7,TV-200251,created,2026-07-03T15:13:00Z
d07cd993-c32d-47e5-bc2a-665e823559fa,TV-200125,created,2026-07-03T06:05:00Z
82cff16a-04ff-4955-963e-3c3ba1931d2d,TV-200133,picked_up,2026-07-04T09:46:00Z
1067f71a-87a7-4a34-afe4-97621d98c648,TV-200233,created,2026-07-02T02:38:00Z
c8f6cba4-1bad-418e-9c77-86f09a81f407,TV-200230,picked_up,2026-07-04T14:33:00Z
df64e24e-81ea-404a-abbb-ab0793d56a8f,TV-200040,in_transit,2026-07-04T10:42:00Z
c72dcb13-32a5-45c0-bae2-53b67d28b9f6,TV-200205,in_transit,2026-07-02T02:39:00Z
0597907a-7f69-4dc4-bf00-22c781d37a9c,TV-200209,created,2026-07-02T04:11:00Z
d872c1a9-f19c-4364-853c-36e34c37fb97,TV-200095,created,2026-07-04T23:01:00Z
2b6f4c31-1b36-4a1e-9155-0fc4a8115814,TV-200283,delivered,2026-07-06T19:08:00Z
2c576f02-9c79-4318-9334-fe59d169dc8b,TV-200151,picked_up,2026-07-05T08:09:00Z
e6b4ec74-7170-45a7-99b3-d1f107e07f8b,TV-200169,picked_up,2026-07-04T04:17:00Z
07031e6f-97d8-4ae2-ad92-314737104199,TV-200148,picked_up,2026-07-04T11:09:00Z
18a3ac28-6ab8-4f61-9ea5-08c9dae8d183,TV-200092,created,2026-07-05T01:59:00Z
35710e5f-e00e-4e6f-8e42-b7695a23c2b5,TV-200097,picked_up,2026-07-06T16:56:00Z
7695540d-2afa-49d3-a77e-5294f4a2fbb5,TV-200185,picked_up,2026-07-02T07:22:00Z
609b3076-ddab-4f58-bdc6-da4550645f48,TV-200121,picked_up,2026-07-06T20:10:00Z
a1437c30-77d6-4854-a4c1-02ef738d3427,TV-200067,created,2026-07-04T14:17:00Z
41f436ca-ea3a-4ed9-a8c7-54b6858440fb,TV-200282,created,2026-07-02T14:23:00Z
5d91d175-a281-485e-9288-b019dfcbf4b0,TV-200191,created,2026-07-06T06:07:00Z
ca17bab0-5dac-457c-9c02-b58a84b82894,TV-200019,created,2026-07-04T22:09:00Z
4a7ff687-5f98-410a-9ba7-618159106c1b,TV-200135,in_transit,2026-07-02T16:52:00Z
aab98bd0-f7a7-4fe2-af9c-dfb1613d7513,TV-200250,in_transit,2026-07-06T04:10:00Z
159735a3-ca24-47b3-b8a0-695dbbd6f4dd,TV-200298,picked_up,2026-07-06T12:22:00Z
7d1d8446-a9ef-46a8-acd9-771e14e7e0eb,TV-200136,picked_up,2026-07-03T12:11:00Z
cacfeafe-a1a9-406a-8f3f-c2aafa555968,TV-200122,in_transit,2026-07-05T17:37:00Z
a61e0937-700f-407b-b472-41cb6df843ab,TV-200089,picked_up,2026-07-06T04:40:00Z
ad220009-b7b5-413e-801f-c9b8e5d2d52d,TV-200046,picked_up,2026-07-02T21:41:00Z
3f40a27f-e993-471d-9c01-d033e042edba,TV-200145,in_transit,2026-07-03T15:07:00Z
28ce3a1b-2fa0-433b-a06e-0bf403b3f6cd,TV-200037,created,2026-07-02T02:46:00Z
97fb3125-3378-45f0-b472-d2f87415abdb,TV-200003,picked_up,2026-07-01T18:02:00Z
7662ac23-7957-47a9-8a14-48d479d475f8,TV-200179,in_transit,2026-07-05T08:25:00Z
7f69d044-a3d3-4488-8b9e-39c734493c67,TV-200290,created,2026-07-06T03:15:00Z
c544964a-2540-4cff-88af-f7cba1996a48,TV-200158,created,2026-07-05T08:49:00Z
de3900dc-1060-4e65-b749-3a32f2a4df24,TV-200218,in_transit,2026-07-03T02:34:00Z
9f750bf0-2aba-462b-b788-beb59f65a350,TV-200200,in_transit,2026-07-06T04:32:00Z
472b667e-1c77-4ba1-b78a-94bdc83a743d,TV-200165,in_transit,2026-07-05T10:15:00Z
6e4f9614-a68c-46fa-993a-ed6c2a146c44,TV-200095,in_transit,2026-07-05T15:50:00Z
1bf37090-e49e-4d72-9430-2eae7c583b6c,TV-200100,created,2026-07-02T05:47:00Z
d0355674-9c8d-47a0-ad84-6769975f29a4,TV-200018,created,2026-07-03T22:10:00Z
95cb3984-1824-4203-924b-b2731dfa3258,TV-200062,in_transit,2026-07-03T03:34:00Z
d6e48d8e-e491-4012-916b-8af8d618e5ad,TV-200196,picked_up,2026-07-01T20:15:00Z
dacd696e-ba5c-4d3b-afa9-cc55895b22b0,TV-200073,in_transit,2026-07-06T20:31:00Z
d933920f-f1fa-4079-b4b4-5ff6c444af5e,TV-200081,created,2026-07-05T08:39:00Z
f0887ac4-8a8f-42a9-b554-923052e0c347,TV-200154,created,2026-07-03T19:55:00Z
bbcb69d5-5f43-47f3-876d-bb3e28897c42,TV-200170,created,2026-07-03T08:51:00Z
b8356c5e-5532-4f71-b55f-e83d105be30b,TV-200133,created,2026-07-04T03:48:00Z
76fb7b22-e637-4aed-bb12-6a58bade7477,TV-200032,picked_up,2026-07-06T18:35:00Z
30d2b273-c393-4a6f-a6a3-ba9fbe7a025c,TV-200009,created,2026-07-02T07:49:00Z
c29e8a6c-f5c6-4c0e-ad13-cea3c6451f9c,TV-200247,in_transit,2026-07-02T05:21:00Z
7b50f16c-fd85-4f25-8637-b8d0c070470f,TV-200105,picked_up,2026-07-06T09:56:00Z
8d82bc10-a50b-41cf-ace3-506062febd09,TV-200308,picked_up,2026-07-04T00:10:00Z
49bf93d4-b75d-4c63-9af3-fb69a3a49262,TV-200276,delivered,2026-07-06T00:13:00Z
4ad3e376-06b6-4818-9283-214cf2334369,TV-200236,in_transit,2026-07-02T17:58:00Z
af4c9616-47bc-49fe-a404-b93d6e27f1dc,TV-200167,picked_up,2026-07-05T02:34:00Z
0197226b-ecb5-42c0-aa0f-c7b59ece7c8d,TV-200230,created,2026-07-04T06:53:00Z
20436d60-ebc2-45ed-9935-fc041b1b1982,TV-200065,picked_up,2026-07-02T23:39:00Z
fcf3321d-1eb0-4743-82d3-922aec861c93,TV-200238,picked_up,2026-07-02T11:04:00Z
6eee2492-2e01-4d6a-97b1-8268acaff5d5,TV-200194,picked_up,2026-07-03T23:14:00Z
b13eedcd-d5b8-4f5c-ba75-7594b8fae515,TV-200172,delivered,2026-07-04T21:59:00Z
786d936e-0f1a-45dd-845d-95524faef953,TV-200310,created,2026-07-05T21:18:00Z
e256b5d0-81b6-4d5a-864b-42ac77baef45,TV-200084,picked_up,2026-07-05T12:53:00Z
a7041626-3a4d-4aed-a59d-ae512e9ff2dc,TV-200141,picked_up,2026-07-06T16:24:00Z
e9c8b3a3-c32f-4621-b358-78e36de5ccf9,TV-200207,created,2026-07-03T00:17:00Z
2017cb2f-2889-4efb-8de8-893482ec8e20,TV-200128,in_transit,2026-07-03T13:31:00Z
5331e165-98fd-4789-8161-41f25d985712,TV-200283,picked_up,2026-07-06T12:06:00Z
81f3e1ab-0249-41a7-a05a-c99632f84ad3,TV-200018,in_transit,2026-07-04T05:47:00Z
8d90f7b1-0beb-4ff8-9037-72458e2e62aa,TV-200034,created,2026-07-02T05:04:00Z
cb9bc6d7-3121-485c-ba3e-22d9fb5064ea,TV-200048,in_transit,2026-07-06T16:22:00Z
5b03832e-c00a-46c6-ac31-5c1cc71b5471,TV-200084,created,2026-07-05T09:35:00Z
7b0ea55d-6721-4166-8687-533f0e4865ba,TV-200270,picked_up,2026-07-04T20:42:00Z
195477ff-5b57-4a56-a40c-4d6a8b2af757,TV-200219,created,2026-07-06T08:00:00Z
be461dcd-18f8-41b2-8cfd-47d3cecc7c0f,TV-200288,in_transit,2026-07-06T20:06:00Z
8c99af52-6dad-4011-94d2-9833e0ea9301,TV-200270,created,2026-07-04T12:42:00Z
aad08563-4a8d-43ee-b26e-1c38b37f6297,TV-200081,picked_up,2026-07-05T14:20:00Z
13c7199a-f66c-485d-b8e5-871547b76f49,TV-200238,created,2026-07-02T07:07:00Z
e4e409d0-689a-4475-971b-6701cfbc7b72,TV-200036,in_transit,2026-07-05T05:12:00Z
f7b15339-ade4-4f94-a023-648969ca17ee,TV-200294,picked_up,2026-07-02T08:39:00Z
b13eedcd-d5b8-4f5c-ba75-7594b8fae515,TV-200172,delivered,2026-07-04T21:59:00Z
1f76edc4-7abf-4478-8a24-d8e8e8b9b76d,TV-200302,in_transit,2026-07-06T08:08:00Z
5753fe2b-1d4a-4c7c-8fe3-73ea0832bba3,TV-200044,failed,2026-07-04T13:09:00Z
006996fb-05af-4b7b-aba3-7edf4e607a5a,TV-200135,created,2026-07-02T09:47:00Z
df3762cd-2251-4a47-88ea-ebf482c748cc,TV-200115,delivered,2026-07-03T12:31:00Z
f78e6b14-0f5c-4c02-bef4-78cba232c7cf,TV-200108,in_transit,2026-07-02T05:27:00Z
4193a4d4-ae62-4164-ae7f-e4353b56436a,TV-200106,in_transit,2026-07-04T16:09:00Z
b20373e4-28e7-490c-85ec-2127b424c87b,TV-200049,picked_up,2026-07-03T00:37:00Z
455a1ba9-115c-47c7-82b0-372edf2809ac,TV-200204,created,2026-07-06T12:32:00Z
bf597d3c-23fc-4eae-a9e9-beab258e0931,TV-200114,in_transit,2026-07-02T20:05:00Z
499ee137-3733-47d2-a38f-94b1f5b0570c,TV-200069,in_transit,2026-07-02T21:33:00Z
8b8e07ed-7baf-4d3e-83ea-11499f25958c,TV-200156,created,2026-07-02T00:42:00Z
66392d09-e495-4e87-80b8-97eda75e6a24,TV-200161,delivered,2026-07-05T02:43:00Z
b6787334-12fd-4258-9891-9ce4e0af5c51,TV-200140,picked_up,2026-07-04T15:20:00Z
07031e6f-97d8-4ae2-ad92-314737104199,TV-200148,picked_up,2026-07-04T11:09:00Z
34a21703-e02b-4ff3-862c-79639d1ce6f6,TV-200282,failed,2026-07-02T21:12:00Z
4697ff8e-2c0f-4f19-b224-1f6d4278ec1d,TV-200021,picked_up,2026-07-02T15:27:00Z
b4587e0e-441d-4ccc-9a9a-9c88834f3901,TV-200232,created,2026-07-03T22:36:00Z
c33390f6-eacf-4122-a9be-ff1f7255d19d,TV-200026,created,2026-07-06T12:16:00Z
883df30c-0618-48c7-83a3-dc8419cc2d66,TV-200153,created,2026-07-03T07:13:00Z
f22fc517-aa95-4d26-8913-a7b16bb229c1,TV-200102,created,2026-07-04T18:22:00Z
6c05dacb-8098-4043-81e5-275ccf80d552,TV-200275,failed,2026-07-04T06:17:00Z
c8f6cba4-1bad-418e-9c77-86f09a81f407,TV-200230,picked_up,2026-07-04T14:33:00Z
da42a3f5-b37f-4459-a1b3-5efefe8109d2,TV-200083,created,2026-07-03T11:44:00Z
05cd815d-1189-48c4-85dd-a30a3601cf07,TV-200161,in_transit,2026-07-05T01:46:00Z
297cae9a-6d3b-4d61-8268-fe400117654b,TV-200103,in_transit,2026-07-04T05:07:00Z
031d22ed-ca92-460e-815e-12622935a6ff,TV-200270,delivered,2026-07-05T06:03:00Z
1a68f6b8-e65f-46c4-bdcd-ef8576e6a85f,TV-200098,created,2026-07-03T05:19:00Z
e8bda35e-5f3f-4fee-b2dc-97cca7163ed2,TV-200086,picked_up,2026-07-05T08:54:00Z
2072f22b-b767-423c-b1aa-ade61dc15731,TV-200210,in_transit,2026-07-02T15:40:00Z
e6f60ad2-b98b-40e9-b56b-428b66db37a0,TV-200123,picked_up,2026-07-05T15:15:00Z
c5d0e63b-1b4a-4a85-8076-dd0bfd3acdd8,TV-200309,picked_up,2026-07-03T13:36:00Z
8b8e07ed-7baf-4d3e-83ea-11499f25958c,TV-200156,created,2026-07-02T00:42:00Z
f423944a-783c-47a8-9d77-d9cb30c57c48,TV-200207,in_transit,2026-07-03T10:56:00Z
b8d6a229-5fb6-4993-be14-830aaa668d10,TV-200140,in_transit,2026-07-04T18:48:00Z
9b82d979-8a02-4ace-b90c-d5465bea0adf,TV-200192,created,2026-07-02T01:57:00Z
17e8a351-f380-47c3-9660-b9a8a8d8a951,TV-200072,picked_up,2026-07-06T08:08:00Z
5463ac52-bf97-443c-b0c9-53e512039939,TV-200217,failed,2026-07-06T11:20:00Z
95e07fc2-8f97-48f4-97cb-30b68b65cde5,TV-200089,failed,2026-07-06T07:05:00Z
fe629799-e7b4-4f11-9281-c6318f0129c5,TV-200194,created,2026-07-03T21:05:00Z
2c37fb1a-744f-4e97-8bab-b9e314db1dc2,TV-200256,created,2026-07-04T22:15:00Z
927aaca1-78db-4a60-884c-65c44cedd4d1,TV-200016,picked_up,2026-07-02T21:51:00Z
25591f74-e56a-43f7-b7db-bfb6b1a95af8,TV-200029,picked_up,2026-07-06T17:57:00Z
5af0411e-6706-4662-8011-f96d8d26d6a8,TV-200010,in_transit,2026-07-05T08:03:00Z
e568a304-25e0-45a2-937b-bcba5a17cbbd,TV-200015,created,2026-07-05T09:12:00Z
ff978cec-6969-42c0-872f-a4dd1a5bf5f2,TV-200189,created,2026-07-06T13:44:00Z
cc2a3226-29f3-4844-9e79-57ea4ecf17a6,TV-200113,delivered,2026-07-01T23:17:00Z
66bb2814-f8cf-4861-9f36-3bc726e9f6db,TV-200303,in_transit,2026-07-04T23:21:00Z
5d302a6d-5eab-43a5-9f19-6ab8f07d4346,TV-200243,created,2026-07-06T09:31:00Z
766b3444-2286-49b9-9de7-753246280ae4,TV-200209,picked_up,2026-07-02T05:09:00Z
f8ed3413-de50-458e-a982-470d54fff6c7,TV-200220,created,2026-07-01T23:46:00Z
59f59467-5f96-4d7d-a4d7-2b4a6be27f3a,TV-200059,created,2026-07-05T13:32:00Z
0340504b-fdd3-4ede-a9df-419a9bb4ddf5,TV-200303,picked_up,2026-07-04T18:54:00Z
9a1e6937-c590-408d-85ff-892b30d638b6,TV-200195,in_transit,2026-07-03T20:26:00Z
609397ed-3a27-4d29-9170-ae8331540999,TV-200199,created,2026-07-01T19:06:00Z
01cbd8d6-a73c-448b-931b-0b196a9f88b2,TV-200058,created,2026-07-01T21:53:00Z
c3321050-21c9-4fd1-a21c-6c824bc8cceb,TV-200214,in_transit,2026-07-02T20:13:00Z
f8afd658-36e5-44b9-ad97-7b6527158514,TV-200265,in_transit,2026-07-05T13:11:00Z
c7f838ff-b8c9-4f43-a0e6-7baf6a8a134b,TV-200033,created,2026-07-03T09:41:00Z
27b717d0-1673-42ce-99c4-ec2485215cb0,TV-200178,delivered,2026-07-06T11:19:00Z
99e55c19-03bb-4d6f-873d-0bc8cd075200,TV-200212,created,2026-07-02T06:12:00Z
00149013-9098-412d-bc1b-b26730269820,TV-200103,failed,2026-07-04T08:27:00Z
ee4c7b27-fecb-4e87-8fc4-6ac73ca54f12,TV-200210,created,2026-07-02T01:50:00Z
d7f71cd6-73c9-48cf-9b3a-88a0f25ba484,TV-200271,picked_up,2026-07-04T12:43:00Z
4537b193-382e-4f29-aa2a-fbb63eab7812,TV-200234,picked_up,2026-07-02T14:43:00Z
9ad05d51-c4c4-432d-8595-905c2e36d9ad,TV-200267,delivered,2026-07-02T14:11:00Z
07c5ecc8-aae2-457e-9478-887d6ba42f6e,TV-200213,created,2026-07-03T14:37:00Z
6f6fcf07-5314-4e02-a266-e32a4faa4664,TV-200067,in_transit,2026-07-05T00:27:00Z
8f1f338f-37c5-4474-b6ce-b33aea572197,TV-200085,created,2026-07-03T06:42:00Z
cc7555e5-d4ae-4faa-9278-218c5dd1cef1,TV-200119,picked_up,2026-07-06T16:27:00Z
b582ccd2-41c2-4677-b52c-2a86315283ab,TV-200096,created,2026-07-03T23:54:00Z
9b5eea64-e105-4002-b188-bd6bc674036c,TV-200112,picked_up,2026-07-04T17:09:00Z
367cb230-038f-49d5-a572-09619ffba861,TV-200116,created,2026-07-04T21:11:00Z
f8ee5425-6ef9-4a1b-82d0-6acbd20bb30a,TV-200076,in_transit,2026-07-04T06:50:00Z
b01e491e-9f08-4cbb-a9b7-a990e98bf63e,TV-200282,picked_up,2026-07-02T17:03:00Z
de926d78-dcef-4ca4-b601-40fe117fd2d1,TV-200109,in_transit,2026-07-04T08:47:00Z
8dbd66f6-46ee-414c-9ff3-9df98783ca55,TV-200055,created,2026-07-03T16:36:00Z
57ab34c4-e2cc-48fc-811c-3fbd7eb23eef,TV-200056,created,2026-07-01T17:25:00Z
094758ac-548f-4074-b0aa-e5c6f314e766,TV-200104,created,2026-07-05T21:51:00Z
535628d1-eed9-4733-9256-855d23bb57b8,TV-200052,picked_up,2026-07-04T23:03:00Z
1aff1cb8-2c7f-497d-b61d-be651f9f8bfa,TV-200295,created,2026-07-01T22:21:00Z
b91b4962-37fc-48c6-b19e-50e837f33555,TV-200042,picked_up,2026-07-02T23:12:00Z
dea51f1d-e98c-4421-8480-72c2b7cee6f3,TV-200020,created,2026-07-02T16:37:00Z
63427b08-0132-4964-9edc-242a18b1ab7f,TV-200168,picked_up,2026-07-04T20:36:00Z
24421caa-b165-45e8-bcb1-8c03ed88458e,TV-200146,picked_up,2026-07-02T05:20:00Z
0a611345-9f20-4219-9087-ab54513392d5,TV-200276,created,2026-07-05T11:32:00Z
d03ac1c4-c428-4050-958a-b73e9f35711a,TV-200260,created,2026-07-03T08:40:00Z
95cb3984-1824-4203-924b-b2731dfa3258,TV-200062,in_transit,2026-07-03T03:34:00Z
75ee36cd-cad5-44db-a437-956bf7265686,TV-200197,in_transit,2026-07-06T08:33:00Z
